date_day,revenue,Facebook Cost,Google Ads Cost,Bing Ads Cost,Pinterest Cost,Snapchat Cost,TikTok Cost,Influencer Cost,TikTok Influencers,Tatari,MNTN,Direct Mail,SMS Cost,Collab Spend,CJ Commissions,Fig Spend,Facebook - Loyalty,Linkby Spend,Google Ads - Retention Spend,Ad Credits,Sale,Mystery Box,SMS Sends,Email Campaign Delivery,Email Campaign Opens,Email Campaign Clicks,Email Flow Delivery,Email Flow Opens,Email Flow Clicks,Organic Impressions,Solid Color Launch,Print Launch,Product Launch
2022-09-21,103965.81,20976.74,4796.1,552.22,0,0,868.62,4750,0,0,0,0,864.724,710.801,10.432,0,0,0,34.33,0,0,0,6347,691392,3849,576635,17070,848,13084,3666.67,0,7,1
2022-09-22,112347.48,21909.76,4212.79,672.7,0,0,991.95,4500,0,0,0,0,864.724,773.195,54.715,0,0,0,31.36,0,0,0,212618,1032863,6564,663723,15345,819,11396,3666.67,0,8,2
2022-09-23,183957.93,19060.59,4417.76,587.31,0,0,987.72,6250,0,0,0,0,864.724,677.518,27.063,0,0,0,42.58,0,0,1,6292,0,0,0,15807,522,10366,3666.67,0,9,3
2022-09-24,75938.45,18897.74,4580.96,522.48,0,0,994.18,0,0,0,0,0,864.724,964.919,13.89,0,0,0,56.04,0,0,0,53282,0,0,0,13116,511,8778,3666.67,0,10,4
2022-09-25,66442.98,19875.11,5237.69,395.54,0,0,989.58,0,0,0,0,0,864.724,595.075,23.496,0,0,0,46.99,0,0,0,4407,940664,6763,671356,15874,541,10973,3666.67,0,11,5
2022-09-26,93661.62,19989.7,5557.62,553.84,0,0,559.16,0,0,0,0,0,864.724,2897.938,52.696,0,0,0,64.86,0,0,0,4501,532912,3696,189677,16845,485,10463,3666.67,0,12,6
2022-09-27,65550.84,19946.39,5912.88,456.36,0,0,25.42,2500,0,0,0,0,864.724,813.968,0,0,0,0,60.53,0,0,0,16140,930342,10510,625504,14945,519,11165,3666.67,0,13,7
2022-09-28,63295.65,20347.96,5840.87,556.92,0,0,1000,4000,4000,0,0,0,864.724,810.106,18.388,0,0,0,38.7,0,0,0,52778,0,0,0,14647,504,9718,3666.67,0,14,8
2022-09-29,69574.32,18560.04,5636.99,565.83,0,0,990.89,7500,4500,0,0,0,864.724,609.459,3.523,0,0,0,43.22,0,0,0,4993,0,0,0,13556,499,9049,3666.67,0,15,9
2022-09-30,79954.64,18290.35,5093.76,486.98,0,0,991.02,0,0,0,0,0,864.724,781.364,16.02,0,0,0,48.21,0,0,0,229118,930151,6250,629874,16555,539,12118,3666.67,0,16,10
2022-10-01,69575.85,19933.95,5610.4,356.91,0,0,986.66,0,0,0,0,0,1001.517419,688.844,4.072,0,0,0,43,0,0,0,5566,821585,5276,634939,13986,475,10286,3548.39,0,17,11
2022-10-02,90533.31,21518.19,6941.56,415.34,0,0,998.09,0,0,0,0,0,1001.517419,746.848,11.994,0,0,0,45.27,0,0,0,187409,0,0,0,15116,625,11013,3548.39,0,18,12
2022-10-03,70782.77,20798.54,6531.5,512.42,0,0,984.41,500,0,0,0,0,1001.517419,522.907,99.052,0,0,0,34.64,0,0,0,17913,927570,6323,658556,15888,535,11171,3548.39,0,19,13
2022-10-04,81503.42,20754.27,7318.41,577.78,0,0,980.33,0,0,0,0,0,1001.517419,455.003,94.996,0,0,0,62.75,0,0,0,114000,0,0,0,14669,761,10983,3548.39,0,20,14
2022-10-05,92454.26,27152.72,6997.11,730.8,0,0,983.44,2324.449,0,0,0,0,1001.517419,1640.645,5.474,0,0,0,61.23,0,0,0,197407,929836,9623,674688,16787,554,12624,3548.39,0,21,15
2022-10-06,97610.03,27480.41,6129.26,425.05,0,0,988.36,0,0,0,0,0,1001.517419,717.834,30.474,0,0,0,61.35,0,0,0,23992,803994,2720,651946,13005,459,9321,3548.39,0,22,16
2022-10-07,121262.99,27944.33,6190.33,447.81,0,0,997.02,4000,2500,0,0,0,1001.517419,509.301,18.286,0,0,0,53.07,0,0,0,314860,1057581,7859,662575,14228,541,12093,3548.39,0,23,17
2022-10-08,84065.73,29003.47,6795.57,220.84,0,0,993.12,0,0,0,0,0,1001.517419,428.875,1.374,0,0,0,49.48,0,0,0,5686,0,0,0,15740,650,12672,3548.39,0,24,18
2022-10-09,90926.83,29354.29,7874.99,174.38,0,0,499.79,0,0,0,0,0,1001.517419,960.107,66.313,0,0,0,43.01,0,0,0,126774,0,0,0,12967,613,10584,3548.39,0,25,19
2022-10-10,69892.57,23693.24,7715.39,273.04,0,0,496.69,4000,0,0,0,0,1001.517419,263.802,15.541,0,0,0,44.32,0,0,0,4464,436291,2551,183039,12768,532,10358,3548.39,0,26,20
2022-10-11,77132.47,25543.09,7580.88,371.61,0,0,496.11,3100,0,0,0,0,1001.517419,191.542,3.967,0,0,0,46.82,0,0,0,175869,0,0,0,11519,364,8939,3548.39,0,27,21
2022-10-12,143867.74,24713.38,6894.96,589.41,0,0,495.34,2500,0,0,0,0,1001.517419,269.032,5.474,0,0,0,37.66,0,0,0,4360,948854,3887,658070,14690,921,12172,3548.39,0,28,22
2022-10-13,82366.41,24551.17,6630.19,673.41,0,0,497.98,0,0,0,0,0,1001.517419,98.025,51.142,0,0,0,48.85,0,0,0,108725,1016908,4891,647054,10698,442,9022,3548.39,0,8,23
2022-10-14,212794.07,24994.94,6450.11,626.89,0,0,496.31,0,0,0,0,0,1001.517419,0,17.704,0,0,0,34.34,0,0,0,154060,241430,1427,176994,7659,244,5846,3548.39,0,9,24
2022-10-15,94575.15,25699.22,6098.96,409.91,0,0,499.85,0,0,0,0,0,1001.517419,186.448,14.843,0,0,0,36.45,0,0,0,152692,782919,4500,548853,16505,544,11929,3548.39,0,10,25
2022-10-16,97601.83,26943.81,6711.67,381.67,0,0,497.72,0,0,0,0,0,1001.517419,156.997,63.976,0,0,0,43,0,0,0,147824,1011196,4154,692472,14915,626,12326,3548.39,0,11,26
2022-10-17,92440.78,26045.89,6572.37,519.11,0,0,494.25,6000,0,0,0,0,1001.517419,117.447,23.626,0,0,0,28.54,0,0,0,4888,59,58,149,15569,538,11345,3548.39,1,12,27
2022-10-18,119502.4,25727.48,7719.41,543.61,0,0,503.76,3500,0,0,0,0,1001.517419,10.505,46.164,0,0,0,20.18,0,0,0,154455,1008596,5366,765967,18553,1951,17127,3548.39,2,13,28
2022-10-19,84966.74,19890.32,7650.19,623.1,0,0,500.81,13300,0,0,0,0,1001.517419,36.5,73.22,0,0,0,13.92,0,0,0,5006,0,0,0,19871,1246,19011,3548.39,3,14,0
2022-10-20,86562.96,19578.92,9247.22,541.84,0,0,545.37,16000,0,0,0,0,1001.517419,0,18.493,0,0,0,10.37,0,0,0,6657,951402,3771,659368,16560,950,13648,3548.39,4,15,0
2022-10-21,103074.25,19629.49,7999.58,605.95,0,0,548.06,10100,800,0,0,0,1001.517419,64.251,53.406,0,0,0,17.99,0,0,0,159499,0,0,0,18005,682,15090,3548.39,5,16,0
2022-10-22,70005.65,19732.2,7027.19,373.97,0,0,1178.89,1000,0,0,0,0,1001.517419,0,22.925,0,0,0,15.53,0,0,0,7621,994909,6266,718303,16528,565,13003,3548.39,6,17,0
2022-10-23,76343.8,21239.72,7721.28,406,0,0,1293.26,0,0,0,0,0,1001.517419,34,16.068,0,0,0,14.68,0,0,0,7644,1013142,6112,780280,16596,639,13838,3548.39,7,18,0
2022-10-24,74166.47,20648.21,7125.7,527.92,0,0,1161.06,0,0,0,0,0,1001.517419,0,0,0,0,0,8.64,0,0,0,110062,58,69,174,17018,469,13182,3548.39,8,19,0
2022-10-25,108077.92,20175.6,6705.96,487.34,0,0,1217.11,25000,0,0,0,0,1001.517419,0,10.216,0,0,0,7.3,0,0.5,0,7832,1007185,6753,621862,17041,563,13841,3548.39,9,20,0
2022-10-26,107937.24,17872.41,6598.61,369.2,0,0,1203.58,0,0,0,0,0,1001.517419,0,22.958,0,0,0,13.99,0,0.5,0,168592,1011554,11495,748831,18206,585,15082,3548.39,10,21,0
2022-10-27,366670.12,15444.4,7555.15,483.53,0,0,1200.05,31404.715,0,0,0,0,1001.517419,30392.0879,80.511,0,0,0,12.11,0,0,0,12896,0,0,0,19104,571,16897,3548.39,11,22,0
2022-10-28,191731.09,15320.51,6078.03,331.28,0,0,1223.84,0,0,0,0,0,1001.517419,4807.0034,18.42,0,0,0,14.44,0,0.75,0,8443,908924,10306,686601,33044,2701,32560,3548.39,12,23,0
2022-10-29,144520.97,15356.61,6543.83,108.63,0,0,1223.81,0,0,0,0,0,1001.517419,2580.0091,29.458,0,0,0,17.74,0,0.75,0,138804,1056743,9283,743959,20300,742,17974,3548.39,13,24,0
2022-10-30,159740.27,16596.96,8570.7,118.89,0,0,1203.17,2350.217,0,0,0,0,1001.517419,5108.9518,56.049,0,0,0,31.04,0,0.75,0,181135,0,0,0,22220,779,19010,3548.39,14,25,0
2022-10-31,146771.81,16581.7,7414.92,234.88,0,0,1251.92,0,0,0,0,0,1001.517419,1947.0412,37.795,0,0,0,30.13,0,0.75,0,176290,1024073,3559,669978,22591,1447,21059,3548.39,15,26,0
2022-11-01,86747.64,16013.98,8427.49,256.06,0,0,1232,300,0,0,0,0,1448.766,786.8181,19.572,0,0,0,43.6,0,0,0,151884,1075720,4062,668350,20134,789,17442,6700,16,27,0
2022-11-02,78631.75,15412.99,8262.09,332.1,0,0,1303.54,9000,0,0,0,0,1448.766,613.9164,30.133,0,0,0,29.9,0,0,0,166002,1057236,4330,751036,17807,620,13661,6700,17,28,0
2022-11-03,98486.49,15533.27,8070.91,904.56,0,0,1226.57,15000,0,0,0,0,1448.766,1151.5863,42.622,0,0,0,26.38,0,0,0,239069,130,31,228,18337,890,15363,6700,18,8,0
2022-11-04,129110.57,19752.86,7953.59,521.63,0,0,1168.53,7900,0,0,0,0,1448.766,1492.4375,25.891,0,0,0,21.66,0,0,0,125904,1076636,3775,788484,17885,574,14264,6700,19,9,0
2022-11-05,107948.93,20783.27,8773.66,368.49,0,0,522.84,1251.319,0,0,0,0,1448.766,1561.1147,12.193,0,0,0,33.46,0,0,0,123788,1026679,4244,847321,16735,625,14179,6700,20,10,0
2022-11-06,133145.14,22955.32,9815.1,434.13,0,0,509.5,3000,0,0,0,0,1448.766,608.0139,16.688,0,0,0,44.19,0,0,0,7045,0,0,0,16920,505,13653,6700,21,11,0
2022-11-07,815464.58,63905.48,12428.35,1035.95,0,0,504.59,49547.34,0,0,0,0,1448.766,7962.0798,406.653,0,0,0,113.71,0,2.5,0,610633,5552482,39538,2703163,31837,1693,29302,6700,22,12,0
2022-11-08,368344.33,35414.53,11909.47,499.93,0,0,507.86,6793.714,0,0,0,0,1448.766,2765.5149,112.279,0,0,0,243.45,0,2.5,0,333525,687504,4844,219288,45495,1151,32742,6700,23,13,0
2022-11-09,104041.28,20393.24,9951.43,530.56,0,0,514.46,1600,0,0,0,0,1448.766,1686.4337,145.895,0,0,0,277.07,0,0,0,11115,256736,2728,180369,26859,1039,20043,6700,24,14,0
2022-11-10,102784.93,26229.49,10017.41,506.8,0,0,516.91,9500,0,0,0,0,1448.766,1814.1474,64.871,0,0,0,180.92,0,0,0,136429,1379495,6720,1171233,24457,894,20131,6700,25,15,0
2022-11-11,106817.97,29508.91,9660.45,362.44,0,0,600,0,0,0,0,0,1448.766,551.3645,24.016,0,0,0,160.48,0,0,0,13838,1463032,3858,997595,23390,709,18412,6700,26,16,0
2022-11-12,83195.04,31090.48,10645.6,221.9,0,0,600,0,0,0,0,0,1448.766,455.3988,2.524,0,0,0,166.8,0,0,0,10810,1385852,6195,1193845,22772,757,17568,6700,27,17,0
2022-11-13,105927.29,32126.09,10716.15,293.98,0,0,600,250,0,0,0,0,1448.766,388.412,3.499,0,0,0,163.81,0,0,0,269962,1383481,6227,1224732,19839,777,17378,6700,28,18,0
2022-11-14,75761.06,31911.89,9650.78,463.7,0,0,515.16,3100,0,0,0,0,1448.766,235.2281,76.382,0,0,0,159.46,0,0,0,12691,59,66,164,17726,493,15437,6700,0,19,0
2022-11-15,90363.58,31755.09,9334.57,552.04,0,0,570.74,1500,0,0,0,0,1448.766,313.0351,48.343,0,0,0,168.01,0,0,0,95574,748237,3968,421604,19632,540,13325,6700,0,20,0
2022-11-16,98370,31730.88,8186.06,657.56,0,0,548.71,500,0,0,0,0,1448.766,275.4453,36.624,0,0,0,165.3,0,0,0,8698,0,0,0,17070,616,13415,6700,0,21,0
2022-11-17,99044.1,32294.39,8296.6,554.96,0,0,813.48,2500,0,0,0,0,1448.766,429.9885,21.263,0,0,0,132.69,0,0,0,8736,540769,6651,212236,13781,596,11815,6700,0,22,0
2022-11-18,139334.86,36106.82,8824.64,617.95,0,0,1100,4350,4350,0,0,0,1448.766,413.4706,1.311,0,925.68,0,76.36,0,0.25,0,102932,1671654,7773,346514,16523,547,13640,6700,0,23,0
2022-11-19,122387.59,38540.13,10200.35,358.03,0,0,1100,0,0,0,0,0,1448.766,418.7725,68.253,0,1473.08,0,55.46,0,0.25,0,7905,0,0,0,18754,549,13104,6700,0,24,0
2022-11-20,107475.18,36635.95,11003.74,332.89,0,0,1570,0,0,0,0,0,1448.766,450.0112,133.413,0,1564.43,0,52.28,0,0.25,0,7818,506528,4610,146127,18601,637,13500,6700,0,25,0
2022-11-21,91245.66,36156.11,12105.29,603.2,0,0,3047.59,3500,3500,0,0,0,1448.766,299.8402,37.805,0,1518.6,0,115.78,0,0,0,12861,191,51,371,15234,567,12580,6700,0,26,0
2022-11-22,393086.04,57291.35,17397.36,711.4,0,0,3706.2,37253.001,0,0,0,0,1448.766,1547.6578,195.33,0,1510.16,0,139.69,0,2.5,0,487840,2977203,22523,1564800,24906,779,20091,6700,0,27,0
2022-11-23,350854.25,61610.34,17730.06,914.85,0,0,4078.04,44200,750,0,0,0,1448.766,1126.9778,179.568,0,1459.24,0,153.84,0,2.5,0,100031,1538789,6929,956028,29312,1155,23143,6700,0,28,0
2022-11-24,394594.23,50196.34,18505.4,601.08,0,0,4089.94,0,0,0,0,0,1448.766,1681.1295,103.778,0,1476.51,0,104.53,0,2.5,0,241876,2864365,12631,1500718,27498,919,22036,6700,0,0,0
2022-11-25,970826.56,87833.11,32249.16,3069.89,0,0,5739.93,1250,0,0,0,0,1448.766,2828.197,368.155,0,1471.61,0,157.83,0,2.5,0,243660,2320749,12147,1068262,39092,1371,31588,6700,0,0,0
2022-11-26,485312.42,75335.06,16990.56,766.7,0,0,4029.94,0,0,0,0,0,1448.766,966.9113,183.215,0,1499.45,0,354.72,0,2.5,0,372900,3037888,20434,1436992,45934,1408,34697,6700,0,0,0
2022-11-27,390771.5,60453.9,20776.06,1092.37,0,0,4028.44,2500,0,0,0,0,1448.766,949.9953,137.593,0,1527.08,0,281.34,0,2.5,0,187924,1291720,7564,813216,36729,1240,28663,6700,0,0,0
2022-11-28,717438.57,77461.74,25412.47,1969.41,0,0,3996.1,0,0,0,0,0,1448.766,1715.512,318.844,0,1554.23,0,311.5,0,2.5,0,211972,4076819,16591,1992205,36100,1171,28527,6700,0,0,0
2022-11-29,296818.93,48030.3,12160.13,1174.61,0,0,2325.72,0,0,0,0,0,1448.766,1253.2261,233.851,0,1502.36,0,272.73,0,2.5,0,116712,2143882,10156,947586,37112,1120,28063,6700,0,0,0
2022-11-30,116048.12,32285.53,14271.68,1182.38,0,0,1492.34,0,0,0,0,0,1448.766,310.1565,81.075,0,1416.27,0,145.06,0,0,0,17665,0,0,0,24225,711,18669,6700,0,0,0
2022-12-01,117829.21,23364.58,13134.27,886.67,0,0,2072.35,0,0,0,0,0,736.516129,166.3221,78.149,0,669.59,0,165.21,0,0,0,13550,3344,317,2295,19154,624,14206,6483.87,0,0,0
2022-12-02,221781.22,17192.15,7732.83,601.08,0,0,2092.64,5700,0,0,0,0,736.516129,208.3553,98.057,0,486.41,0,109.46,0,1,1,117186,1685142,3810,1049512,18899,557,13391,6483.87,0,0,0
2022-12-03,149263.02,15017.42,6935.3,404.16,0,0,2095.64,0,0,0,0,0,736.516129,326.7056,191.47,0,497.56,0,110.96,0,1,0,13296,1639833,5362,1160749,21901,608,15540,6483.87,0,0,0
2022-12-04,163079.89,16466.07,7474.45,384.72,0,0,2099.27,0,0,0,0,0,736.516129,382.691,87.227,0,532.6,0,127.07,0,1,0,12710,0,0,0,15437,1213,13460,6483.87,0,0,0
2022-12-05,153751.34,15489.59,8320.52,701.09,0,0,2091.3,76.27,0,0,0,0,736.516129,222.4675,120.423,0,494.14,0,131.27,0,1,0,13840,1604811,6740,1112699,19625,646,14266,6483.87,0,0,0
2022-12-06,174089.36,15230.44,8063.64,764.17,0,0,2086.28,3500,0,0,0,0,736.516129,469.0973,80.115,0,504.12,0,123.65,0,1,0,15071,71827,782,51388,17244,577,13238,6483.87,0,0,0
2022-12-07,175496.96,15483.38,8473.36,701.93,0,0,2085.91,2250,0,0,0,0,736.516129,340.424,70.137,0,489,0,110.69,0,0,0,102106,1628834,9379,1093270,22432,653,16886,6483.87,0,0,0
2022-12-08,231701.99,18920.3,9487.21,763.26,0,0,2072.68,3484.849,0,0,0,0,736.516129,3517.2374,115.055,0,487.96,0,90.75,0,0,0,14952,0,0,0,21929,665,16544,6483.87,0,1,0
2022-12-09,327854.86,21151.29,13241.79,713.92,0,0,2091.57,8750,8750,0,0,0,736.516129,2395.2283,169.059,0,493.62,0,104.42,0,0,1,121842,1294092,8653,656852,21262,772,18365,6483.87,0,2,0
2022-12-10,358969.14,22186.01,14153.95,550.19,0,0,2078.83,22200,0,0,0,0,736.516129,1538.868,136.281,450.65,498.56,0,113.12,0,2,0,123664,1300194,11791,626588,33884,1763,28576,6483.87,0,3,0
2022-12-11,308888.53,25352.3,14814.4,542.63,0,0,2065.84,900,0,0,0,0,736.516129,1312.535,298.467,473.6,541.34,0,167.28,0,2,0,14706,1247838,6658,498951,27978,848,23004,6483.87,0,4,0
2022-12-12,331439.84,25125.64,14067.54,1144.4,0,0,2630.07,8230.176,0,0,0,0,736.516129,1610.9815,151.381,482.15,518.18,0,202.55,0,2,0,132112,5912,219,4087,25809,750,22443,6483.87,0,5,0
2022-12-13,199029.76,21544.12,12753.06,1093.97,0,0,3604.86,0,0,0,0,0,736.516129,966.1386,191.771,290.61,498.12,0,124.04,0,0,0,16656,1343615,12474,901313,27948,831,22896,6483.87,0,6,0
2022-12-14,216164.28,21123.74,13067.5,833.46,0,0,4000,5150,500,0,0,0,736.516129,709.9263,125.518,464.2,483.51,0,120.21,0,0,0,18312,0,0,0,25377,1668,21619,6483.87,0,7,0
2022-12-15,214146.7,20789.75,13632.82,818.18,0,0,4000,0,0,0,0,0,736.516129,879.715,121.942,437.43,486.3,0,114.92,0,0,0,113257,2692835,15914,1563642,23024,904,18995,6483.87,0,8,0
2022-12-16,275707.07,20298.08,12474.34,689.23,0,0,4000,0,0,0,0,0,736.516129,943.2893,115.584,512.97,487.71,0,113.94,0,0,1,156052,130,68,358,20479,655,16250,6483.87,0,9,0
2022-12-17,152124.64,20174.23,12793.86,305.3,0,0,4000,291.06,0,0,0,0,736.516129,800.217,39.128,286.59,484.84,0,103.3,0,0,0,13186,1349881,8962,921584,19448,770,16785,6483.87,0,10,0
2022-12-18,128674.29,20443.95,10527.18,311.64,0,0,4000,0,0,0,0,0,736.516129,728.1667,25.192,188.13,544.27,0,113.61,0,0,0,12640,1348603,5075,593413,16842,587,13485,6483.87,0,11,0
2022-12-19,100689.33,16742.7,9626.91,724.59,0,0,4000,1050,1050,0,0,0,736.516129,670.372,94.786,172.93,504.8,0,118.22,0,0,0,15868,0,0,0,15940,485,12788,6483.87,0,12,0
2022-12-20,68568.31,15041.68,6834.76,703.4,0,0,3000,0,0,0,0,0,736.516129,581.367,32.542,82.68,502.05,0,105.6,0,0,0,12532,1246654,6251,541837,14505,383,10431,6483.87,0,13,0
2022-12-21,52964.51,10408.49,5070.85,525.82,0,0,2500,500,500,0,0,0,736.516129,359.691,37.233,151.24,291.54,0,87.06,0,0,0,75755,0,0,0,13202,377,10032,6483.87,0,14,0
2022-12-22,48389.56,10289.63,4630.33,518.16,0,0,2000,0,0,0,0,0,736.516129,335.537,62.38,98.64,290.91,0,77.2,0,0,0,7864,1237959,5424,786097,14081,351,10041,6483.87,0,15,0
2022-12-23,133457.7,10232.71,3886.79,303.83,0,0,1500,0,0,0,0,0,736.516129,462.0443,7.747,369.12,291.43,0,56.49,0,0,1,206339,1235267,8472,820013,15370,460,11029,6483.87,0,16,0
2022-12-24,49175.73,10242.58,3313.91,213.66,0,0,1500,0,0,0,0,0,736.516129,383.543,19.599,74.76,293.19,0,26.02,0,0,0,3674,0,0,0,13742,387,10248,6483.87,0,17,0
2022-12-25,66299.23,11388.06,4859.52,267.09,0,0,1500,0,0,0,0,0,736.516129,477.996,17.615,48.53,299.79,0,33.01,0,0,0,3583,0,0,0,14633,433,11460,6483.87,0,18,0
2022-12-26,183325.68,11723.38,4917.79,463.76,0,0,1500,0,0,0,0,0,736.516129,1954.216,31.67,206.82,0,0,87.31,0,2,0,202095,1523101,23032,732472,23081,832,20064,6483.87,0,19,0
2022-12-27,132902.36,15231.75,5721.7,460.29,0,0,1893.3,350,350,0,0,0,736.516129,1073.5667,9.203,184.46,0,0,193.54,0,2,0,4498,3321,101,2522,25871,859,21702,6483.87,0,20,0
2022-12-28,95556.58,15953.1,6114.49,457.72,0,0,2000,250,250,0,0,0,736.516129,865.2428,44.921,219.2,0,0,216.26,0,2,0,7570,59,23,121,19200,826,15437,6483.87,0,21,0
2022-12-29,128328.83,15887.85,6459.14,457.21,0,0,3462.18,1000,1000,0,0,0,736.516129,1298.7417,11.365,225.82,0,0,212.73,0,2,0,240821,1550058,20443,1054923,27153,1124,24464,6483.87,0,22,0
2022-12-30,103946.14,15948.89,5916.98,360.14,0,0,3965.33,300,300,0,0,0,736.516129,894.5993,33.249,294.12,0,0,64.25,0,2,0,8732,1570820,9998,1126806,24437,818,20139,6483.87,0,23,0
2022-12-31,153205,15915.3,6506.64,200.21,0,0,3971.01,337.545,0,0,0,0,736.516129,1567.355,107.658,231.1,0,0,89.89,0,2,0,310541,0,0,0,23433,887,19731,6483.87,0,24,0
2023-01-01,119117.8,17346.69,6736.16,192.79,#N/A,#N/A,3981.42,0,0,0,0,0,623.176129,1036.7043,76.059,213.65,0,0,191.94,0,2,0,10011,1559585,17648,1209565,28327,1117,24180,4354.84,0,25,0
2023-01-02,98242.33,14691.29,7078.5,203.67,#N/A,#N/A,3925.29,0,0,0,0,0,623.176129,797.469,19.603,63.4,0,0,199.13,0,2,0,9991,3298,95,2500,24083,908,19388,4354.84,0,26,0
2023-01-03,92472.08,14309.86,7332.58,379.29,#N/A,#N/A,3954.63,0,400,0,0,0,623.176129,652.0956,21.846,102.44,0,0,197.98,0,2,0,10598,1590560,9002,845671,22848,868,18634,4354.84,0,27,0
2023-01-04,83124.38,13126.15,6408.57,322.3,#N/A,#N/A,4856.21,5000,250,0,0,0,623.176129,582.5813,11.504,105.78,0,0,163.82,0,2,0,9465,1573744,12812,1133495,21653,793,16748,4354.84,0,28,0
2023-01-05,115825.58,12934.13,6010.53,349.39,#N/A,#N/A,4928.49,3700,0,0,0,0,623.176129,912.3975,9.453,216.67,0,0,116.13,0,2,0,131785,1169888,8012,492444,20953,825,16682,4354.84,0,0,0
2023-01-06,92243.69,13225.05,5742.42,277.81,#N/A,#N/A,4959.36,0,0,0,0,0,623.176129,820.3738,76.7,176.73,0,0,75.19,0,2,0,8111,1555204,5199,791970,22315,892,18158,4354.84,0,0,0
2023-01-07,98986.06,13181.36,6072.98,185.44,#N/A,#N/A,5000,0,0,0,0,0,623.176129,783.6863,34.64,162.16,0,0,78.72,0,2,0,7692,1571081,15159,1222948,20002,682,15291,4354.84,0,0,0
2023-01-08,161190.03,14793.47,6914.88,323.71,#N/A,#N/A,3474.73,0,0,0,0,0,623.176129,1496.991,63.541,334.47,0,0,78.5,0,2,0,134924,0,0,0,23312,931,19958,4354.84,0,0,0
2023-01-09,43613.45,8605.85,5518.21,377.28,#N/A,#N/A,2966.59,1750,800,0,0,0,623.176129,312.691,320.795,81.26,0,0,61.84,0,0,0,7563,1549791,6174,982876,22025,658,17005,4354.84,0,0,0
2023-01-10,54113.43,8326.29,5254.51,444.45,#N/A,#N/A,2968.51,0,0,0,0,0,623.176129,377.213,58.96,93.78,0,0,82.49,0,0,0,120265,53599,1983,22011,18378,594,13227,4354.84,0,0,0
2023-01-11,78415.85,8754.95,5260.98,437.22,#N/A,#N/A,2966.96,3000,0,0,0,0,623.176129,367.961,48.769,120.8,0,0,81.69,0,0,0,7816,1588441,9672,1095897,23823,972,19141,4354.84,0,0,0
2023-01-12,101525.47,9165.32,5526.4,362.39,#N/A,#N/A,2454.46,0,250,0,0,0,623.176129,590.8905,14.294,92.11,0,0,70.92,0,0,0,99149,160923,4189,97228,18909,567,14260,4354.84,0,0,0
2023-01-13,88372.62,9343.13,5018.41,338.72,#N/A,#N/A,1987.31,1900,0,0,0,0,623.176129,376.469,14.144,118.91,0,0,68.53,0,0,0,75962,6752,190,6195,21170,793,16391,4354.84,0,0,0
2023-01-14,63355.18,9422.33,5267.03,217.6,#N/A,#N/A,1979.42,0,0,0,0,0,623.176129,407.653,296.679,109.64,0,0,46.8,0,0,0,5786,1456119,9662,737465,20305,752,15420,4354.84,0,0,0
2023-01-15,69725.71,10324.12,5369.26,205.6,#N/A,#N/A,1975.78,0,0,0,0,0,623.176129,437.799,4.724,88.29,0,0,48.65,0,0,0,6156,1385821,10539,698016,19302,746,14411,4354.84,0,0,0
2023-01-16,50158.5,9797.26,5128.49,265.35,#N/A,#N/A,1977.97,0,0,0,0,0,623.176129,455.986,6.321,75.99,0,0,47.02,0,0,0,6419,0,0,0,17689,658,13302,4354.84,0,0,0
2023-01-17,53375.71,9545.13,4972.33,363.41,#N/A,#N/A,1978.61,2500,0,0,0,0,623.176129,329.6664,52.593,62.59,0,0,51.91,0,0,0,98502,60,42,139,15826,603,11467,4354.84,0,0,0
2023-01-18,113612.81,9266.39,4960.55,332.64,#N/A,#N/A,1983.36,0,0,0,0,0,623.176129,591.8858,66.087,76.16,0,0,41.55,0,0,0,5232,1536304,9506,750817,16467,667,13046,4354.84,0,1,0
2023-01-19,236157.99,12386.01,5474.91,329.48,#N/A,#N/A,1979.13,5600,350,0,0,0,623.176129,919.8745,27.775,158.62,0,0,29.32,0,0,0,140772,1566968,17179,770243,22275,883,19208,4354.84,0,2,0
2023-01-20,160564.21,13464.84,5066.63,292.68,#N/A,#N/A,1990.37,18000,0,0,0,0,623.176129,717.092,16.688,307.44,0,0,29.71,0,0,0,286222,866780,19254,428354,24711,922,20383,4354.84,0,3,0
2023-01-21,144622.84,13659.67,5654.36,163.64,#N/A,#N/A,1990.36,7700,0,0,0,0,623.176129,644.548,24.486,130.72,0,0,45.72,0,0,0,20433,0,0,0,21101,816,17422,4354.84,0,4,0
2023-01-22,164411.73,15006.94,5574.78,162.98,#N/A,#N/A,1983.57,0,0,0,0,0,623.176129,713.712,51.387,198.91,0,0,48.59,0,0,0,88403,1273468,12842,730581,25447,1159,21193,4354.84,0,5,0
2023-01-23,87216.01,13526.5,5433.64,245.44,#N/A,#N/A,1973.85,6750,0,0,0,0,623.176129,474.8483,18.293,90.33,0,0,40.26,0,0,0,113193,60,57,168,22726,852,17477,4354.84,0,6,0
2023-01-24,105722.31,11702.82,5947.07,190.16,#N/A,#N/A,1983.09,2500,0,0,0,0,623.176129,438.7375,16.771,120.66,0,0,23.63,0,0,0,8259,536506,10107,220742,20934,994,16504,4354.84,0,7,0
2023-01-25,82388.99,11105.1,5356.99,464.98,#N/A,#N/A,1984.06,2600,0,0,0,0,623.176129,352.949,56.483,179.06,0,0,30.07,0,0,0,201343,696,83,1216,22172,907,16122,4354.84,0,8,0
